Distance,RBP,MedianDistanceToPABP
442,TRIM25,250
192,TRIM25,250
251,TRIM25,250
453,TRIM25,250
378,TRIM25,250
370,TRIM25,250
124,TRIM25,250
181,TRIM25,250
407,TRIM25,250
308,TRIM25,250
185,TRIM25,250
111,TRIM25,250
409,TRIM25,250
50,TRIM25,250
276,TRIM25,250
193,TRIM25,250
173,TRIM25,250
468,TRIM25,250
240,TRIM25,250
218,TRIM25,250
319,TRIM25,250
178,TRIM25,250
115,TRIM25,250
411,TRIM25,250
346,TRIM25,250
108,TRIM25,250
40,TRIM25,250
466,TRIM25,250
309,TRIM25,250
280,TRIM25,250
216,TRIM25,250
442,TRIM25,250
327,TRIM25,250
465,TRIM25,250
120,TRIM25,250
416,TRIM25,250
338,TRIM25,250
267,TRIM25,250
448,TRIM25,250
394,TRIM25,250
121,TRIM25,250
38,TRIM25,250
167,TRIM25,250
405,TRIM25,250
91,TRIM25,250
242,TRIM25,250
60,TRIM25,250
432,TRIM25,250
223,TRIM25,250
157,TRIM25,250
184,TRIM25,250
219,TRIM25,250
173,TRIM25,250
306,TRIM25,250
359,TRIM25,250
275,TRIM25,250
135,TRIM25,250
251,TRIM25,250
339,TRIM25,250
191,TRIM25,250
152,TRIM25,250
439,TRIM25,250
430,TRIM25,250
342,TRIM25,250
284,TRIM25,250
373,TRIM25,250
38,TRIM25,250
433,TRIM25,250
46,TRIM25,250
284,TRIM25,250
450,TRIM25,250
153,TRIM25,250
306,TRIM25,250
182,TRIM25,250
141,TRIM25,250
321,TRIM25,250
359,TRIM25,250
442,TRIM25,250
20,TRIM25,250
64,UPF1,192.5
106,UPF1,192.5
456,UPF1,192.5
220,UPF1,192.5
455,UPF1,192.5
73,UPF1,192.5
242,UPF1,192.5
34,UPF1,192.5
141,UPF1,192.5
73,UPF1,192.5
188,UPF1,192.5
375,UPF1,192.5
78,UPF1,192.5
160,UPF1,192.5
86,UPF1,192.5
303,UPF1,192.5
212,UPF1,192.5
266,UPF1,192.5
340,UPF1,192.5
195,UPF1,192.5
307,UPF1,192.5
193,UPF1,192.5
175,UPF1,192.5
120,UPF1,192.5
280,UPF1,192.5
25,UPF1,192.5
257,UPF1,192.5
212,UPF1,192.5
99,UPF1,192.5
291,UPF1,192.5
99,UPF1,192.5
420,UPF1,192.5
389,UPF1,192.5
130,UPF1,192.5
463,UPF1,192.5
97,UPF1,192.5
74,UPF1,192.5
283,UPF1,192.5
76,UPF1,192.5
216,UPF1,192.5
290,UPF1,192.5
135,UPF1,192.5
39,UPF1,192.5
367,UPF1,192.5
402,UPF1,192.5
216,UPF1,192.5
384,UPF1,192.5
83,UPF1,192.5
233,UPF1,192.5
59,UPF1,192.5
17,UPF1,192.5
139,UPF1,192.5
178,UPF1,192.5
26,UPF1,192.5
288,UPF1,192.5
92,UPF1,192.5
88,UPF1,192.5
409,UPF1,192.5
82,UPF1,192.5
238,UPF1,192.5
259,UPF1,192.5
393,UPF1,192.5
45,UPF1,192.5
353,UPF1,192.5
416,UPF1,192.5
293,UPF1,192.5
55,UPF1,192.5
200,UPF1,192.5
1,UPF1,192.5
90,UPF1,192.5
242,UPF1,192.5
285,UPF1,192.5
172,UPF1,192.5
153,UPF1,192.5
175,UPF1,192.5
320,UPF1,192.5
101,UPF1,192.5
306,UPF1,192.5
133,UPF1,192.5
188,UPF1,192.5
95,UPF1,192.5
42,UPF1,192.5
318,UPF1,192.5
133,UPF1,192.5
332,UPF1,192.5
239,UPF1,192.5
105,UPF1,192.5
281,UPF1,192.5
65,UPF1,192.5
335,UPF1,192.5
453,UPF1,192.5
457,UPF1,192.5
292,UPF1,192.5
207,UPF1,192.5
91,UPF1,192.5
37,UPF1,192.5
0,UPF1,192.5
214,UPF1,192.5
422,UPF1,192.5
20,UPF1,192.5
190,UPF1,192.5
162,UPF1,192.5
24,UPF1,192.5
349,UPF1,192.5
160,UPF1,192.5
208,UPF1,192.5
277,UPF1,192.5
34,UPF1,192.5
152,UPF1,192.5
397,UPF1,192.5
161,UPF1,192.5
169,UPF1,192.5
263,UPF1,192.5
103,UPF1,192.5
195,UPF1,192.5
241,UPF1,192.5
85,UPF1,192.5
53,UPF1,192.5
109,UPF1,192.5
458,UPF1,192.5
111,UPF1,192.5
318,UPF1,192.5
157,UPF1,192.5
123,UPF1,192.5
214,UPF1,192.5
84,UPF1,192.5
342,UPF1,192.5
117,UPF1,192.5
332,UPF1,192.5
181,UPF1,192.5
134,UPF1,192.5
69,UPF1,192.5
418,UPF1,192.5
163,UPF1,192.5
205,UPF1,192.5
422,UPF1,192.5
193,UPF1,192.5
176,UPF1,192.5
206,UPF1,192.5
69,UPF1,192.5
136,UPF1,192.5
470,UPF1,192.5
208,UPF1,192.5
323,UPF1,192.5
146,UPF1,192.5
217,UPF1,192.5
295,UPF1,192.5
173,UPF1,192.5
216,UPF1,192.5
441,UPF1,192.5
363,UPF1,192.5
218,UPF1,192.5
208,UPF1,192.5
29,UPF1,192.5
108,UPF1,192.5
86,UPF1,192.5
451,UPF1,192.5
430,UPF1,192.5
61,UPF1,192.5
14,UPF1,192.5
94,UPF1,192.5
194,UPF1,192.5
402,UPF1,192.5
239,UPF1,192.5
330,UPF1,192.5
118,UPF1,192.5
43,UPF1,192.5
375,UPF1,192.5
365,UPF1,192.5
474,UPF1,192.5
204,UPF1,192.5
146,UPF1,192.5
57,UPF1,192.5
66,UPF1,192.5
192,UPF1,192.5
76,UPF1,192.5
176,UPF1,192.5
276,UPF1,192.5
309,UPF1,192.5
91,UPF1,192.5
285,UPF1,192.5
100,UPF1,192.5
237,UPF1,192.5
254,UPF1,192.5
155,UPF1,192.5
55,UPF1,192.5
355,UPF1,192.5
321,UPF1,192.5
64,UPF1,192.5
27,UPF1,192.5
136,UPF1,192.5
241,UPF1,192.5
15,UPF1,192.5
269,UPF1,192.5
320,UPF1,192.5
78,UPF1,192.5
24,UPF1,192.5
379,UPF1,192.5
142,UPF1,192.5
38,UPF1,192.5
275,UPF1,192.5
216,UPF1,192.5
366,UPF1,192.5
75,UPF1,192.5
55,UPF1,192.5
267,UPF1,192.5
171,UPF1,192.5
336,UPF1,192.5
102,UPF1,192.5
293,UPF1,192.5
366,UPF1,192.5
313,UPF1,192.5
395,UPF1,192.5
241,UPF1,192.5
48,UPF1,192.5
183,UPF1,192.5
263,UPF1,192.5
317,UPF1,192.5
87,UPF1,192.5
45,UPF1,192.5
239,UPF1,192.5
317,UPF1,192.5
198,UPF1,192.5
224,UPF1,192.5
183,UPF1,192.5
159,UPF1,192.5
458,UPF1,192.5
195,UPF1,192.5
202,UPF1,192.5
439,UPF1,192.5
216,UPF1,192.5
156,UPF1,192.5
106,UPF1,192.5
288,UPF1,192.5
201,UPF1,192.5
143,UPF1,192.5
127,UPF1,192.5
132,UPF1,192.5
401,UPF1,192.5
192,UPF1,192.5
113,UPF1,192.5
11,UPF1,192.5
39,UPF1,192.5
13,UPF1,192.5
18,UPF1,192.5
124,UPF1,192.5
116,UPF1,192.5
26,UPF1,192.5
395,UPF1,192.5
298,UPF1,192.5
10,YTHDC1,226
352,YTHDC1,226
97,YTHDC1,226
142,YTHDC1,226
118,YTHDC1,226
272,YTHDC1,226
118,YTHDC1,226
164,YTHDC1,226
428,YTHDC1,226
382,YTHDC1,226
441,YTHDC1,226
89,YTHDC1,226
251,YTHDC1,226
82,YTHDC1,226
104,YTHDC1,226
337,YTHDC1,226
353,YTHDC1,226
22,YTHDC1,226
271,YTHDC1,226
49,YTHDC1,226
277,YTHDC1,226
197,YTHDC1,226
437,YTHDC1,226
128,YTHDC1,226
243,YTHDC1,226
215,YTHDC1,226
79,YTHDC1,226
295,YTHDC1,226
317,YTHDC1,226
452,YTHDC1,226
136,YTHDC1,226
335,YTHDC1,226
125,YTHDC1,226
377,YTHDC1,226
234,YTHDC1,226
458,YTHDC1,226
380,YTHDC1,226
390,YTHDC1,226
104,YTHDC1,226
307,YTHDC1,226
467,YTHDC1,226
304,YTHDC1,226
468,YTHDC1,226
238,YTHDC1,226
139,YTHDC1,226
391,YTHDC1,226
44,YTHDC1,226
439,YTHDC1,226
466,YTHDC1,226
413,YTHDC1,226
43,YTHDC1,226
455,YTHDC1,226
272,YTHDC1,226
79,YTHDC1,226
313,YTHDC1,226
483,YTHDC1,226
157,YTHDC1,226
437,YTHDC1,226
374,YTHDC1,226
289,YTHDC1,226
22,YTHDC1,226
462,YTHDC1,226
256,YTHDC1,226
303,YTHDC1,226
211,YTHDC1,226
79,YTHDC1,226
170,YTHDC1,226
375,YTHDC1,226
395,YTHDC1,226
483,YTHDC1,226
167,YTHDC1,226
461,YTHDC1,226
274,YTHDC1,226
97,YTHDC1,226
146,YTHDC1,226
173,YTHDC1,226
222,YTHDC1,226
43,YTHDC1,226
49,YTHDC1,226
24,YTHDC1,226
85,YTHDC1,226
10,YTHDC1,226
84,YTHDC1,226
386,YTHDC1,226
113,YTHDC1,226
179,YTHDC1,226
108,YTHDC1,226
121,YTHDC1,226
449,YTHDC1,226
352,YTHDC1,226
402,YTHDC1,226
312,YTHDC1,226
114,YTHDC1,226
166,YTHDC1,226
124,YTHDC1,226
156,YTHDC1,226
24,YTHDC1,226
201,YTHDC1,226
439,YTHDC1,226
356,YTHDC1,226
227,YTHDC1,226
276,YTHDC1,226
194,YTHDC1,226
472,YTHDC1,226
167,YTHDC1,226
144,YTHDC1,226
236,YTHDC1,226
4,YTHDC1,226
0,YTHDC1,226
140,YTHDC1,226
354,YTHDC1,226
102,YTHDC1,226
401,YTHDC1,226
176,YTHDC1,226
285,YTHDC1,226
337,YTHDC1,226
208,YTHDC1,226
405,YTHDC1,226
300,YTHDC1,226
399,YTHDC1,226
242,YTHDC1,226
85,YTHDC1,226
387,YTHDC1,226
182,YTHDC1,226
188,YTHDC1,226
71,YTHDC1,226
134,YTHDC1,226
291,YTHDC1,226
215,YTHDC1,226
21,YTHDC1,226
31,YTHDC1,226
335,YTHDC1,226
150,YTHDC1,226
264,YTHDC1,226
27,YTHDC1,226
243,YTHDC1,226
29,YTHDC1,226
350,YTHDC1,226
336,YTHDC1,226
350,YTHDC1,226
296,YTHDC1,226
165,YTHDC1,226
38,YTHDC1,226
244,YTHDC1,226
369,YTHDC1,226
226,YTHDC1,226
208,YTHDC1,226
298,YTHDC1,226
227,YTHDC1,226
30,YTHDC1,226
78,YTHDC1,226
201,YTHDC1,226
257,YTHDC1,226
85,YTHDC1,226
106,YTHDC1,226
184,YTHDC1,226
150,YTHDC1,226
137,YTHDC1,226
261,YTHDC1,226
265,YTHDC1,226
273,YTHDC1,226
199,YTHDC1,226
128,YTHDC1,226
110,YTHDC1,226
218,YTHDC1,226
348,YTHDC1,226
230,YTHDC1,226
475,YTHDC1,226
365,YTHDC1,226
332,YTHDC1,226
413,YTHDC1,226
197,YTHDC1,226
184,YTHDC1,226
157,YTHDC1,226
210,YTHDC1,226
261,YTHDC1,226
173,YTHDC1,226
260,YTHDC1,226
28,YTHDC1,226
342,YTHDC1,226
260,YTHDC1,226
92,YTHDC1,226
92,YTHDC1,226
426,YTHDC1,226
253,YTHDC1,226
66,YTHDC1,226
8,YTHDC1,226
329,YTHDC1,226
417,YTHDC1,226
133,YTHDC1,226
42,YTHDC1,226
202,YTHDC1,226
377,YTHDC1,226
78,YTHDC1,226
294,YTHDC1,226
1,YTHDC1,226
109,YTHDC1,226
359,YTHDC1,226
278,YTHDC1,226
129,YTHDC1,226
36,YTHDC1,226
261,YTHDC1,226
167,YTHDC1,226
283,YTHDC1,226
430,YTHDC1,226
178,YTHDC1,226
329,YTHDC1,226
374,YTHDC1,226
184,YTHDC1,226
358,YTHDC1,226
58,YTHDC1,226
306,YTHDC1,226
402,YTHDC1,226
199,YTHDC1,226
97,YTHDC1,226
388,YTHDC1,226
319,YTHDC1,226
282,YTHDC1,226
209,YTHDC1,226
112,YTHDC1,226
414,YTHDC1,226
290,YTHDC1,226
374,YTHDC1,226
357,YTHDC1,226
291,YTHDC1,226
103,YTHDC1,226
156,YTHDC1,226
397,YTHDC1,226
248,YTHDC1,226
111,YTHDC1,226
113,YTHDC1,226
156,YTHDC1,226
359,YTHDC1,226
125,YTHDC1,226
339,YTHDC1,226
216,YTHDC1,226
1,YTHDC1,226
123,YTHDC1,226
438,YTHDC1,226
266,YTHDC1,226
299,YTHDC1,226
102,YTHDC1,226
176,YTHDC1,226
393,YTHDC1,226
82,YTHDC1,226
457,YTHDC1,226
227,YTHDC1,226
280,YTHDC1,226
192,YTHDC1,226
52,YTHDC1,226
251,YTHDC1,226
58,YTHDC1,226
332,YTHDC1,226
89,YTHDC1,226
473,YTHDC1,226
316,YTHDC1,226
323,YTHDC1,226
148,YTHDC1,226
153,YTHDC1,226
123,YTHDC1,226
51,YTHDC1,226
208,YTHDC1,226
470,YTHDC1,226
362,YTHDC1,226
119,YTHDC1,226
48,YTHDC1,226
241,YTHDC1,226
238,YTHDC1,226
476,YTHDC1,226
225,YTHDC1,226
19,YTHDC1,226
33,YTHDC1,226
93,YTHDC1,226
294,YTHDC1,226
161,YTHDC1,226
252,YTHDC1,226
137,YTHDC1,226
54,YTHDC1,226
247,YTHDC1,226
50,YTHDC1,226
380,YTHDC1,226
163,YTHDC1,226
217,YTHDC1,226
325,YTHDC1,226
397,YTHDC1,226
297,YTHDC1,226
371,YTHDC1,226
403,YTHDC1,226
407,YTHDC1,226
125,YTHDC1,226
172,YTHDC1,226
70,YTHDC1,226
87,YTHDC1,226
298,YTHDC1,226
131,YTHDC1,226
276,YTHDC1,226
132,YTHDC1,226
366,YTHDC1,226
159,YTHDC1,226
395,YTHDC1,226
170,YTHDC1,226
133,YTHDC1,226
444,YTHDC1,226
451,YTHDC1,226
372,YTHDC1,226
219,YTHDC1,226
1,YTHDC1,226
481,YTHDC1,226
447,YTHDC1,226
110,YTHDC1,226
465,YTHDC1,226
277,YTHDC1,226
461,YTHDC1,226
28,YTHDC1,226
19,YTHDC1,226
220,YTHDC1,226
272,YTHDC1,226
307,YTHDC1,226
231,YTHDC1,226
434,YTHDC1,226
111,YTHDC1,226
347,YTHDC1,226
205,YTHDC1,226
338,YTHDC1,226
116,YTHDC1,226
120,YTHDC1,226
63,YTHDC1,226
95,YTHDC1,226
195,YTHDC1,226
289,YTHDC1,226
124,YTHDC1,226
465,YTHDC1,226
433,YTHDC1,226
165,YTHDC1,226
266,YTHDC1,226
137,YTHDC1,226
94,YTHDC1,226
143,YTHDC1,226
324,YTHDC1,226
44,YTHDC1,226
141,YTHDC1,226
358,YTHDC1,226
257,YTHDC1,226
355,YTHDC1,226
437,YTHDC1,226
318,YTHDC1,226
219,YTHDC1,226
351,YTHDC1,226
475,YTHDC1,226
43,YTHDC1,226
284,YTHDC1,226
102,YTHDC1,226
448,YTHDC1,226
334,YTHDC1,226
118,YTHDC1,226
306,YTHDC1,226
225,YTHDC1,226
117,YTHDC1,226
207,YTHDC1,226
314,YTHDC1,226
230,YTHDC1,226
483,YTHDC1,226
141,YTHDC1,226
276,YTHDC1,226
373,YTHDC1,226
163,YTHDC1,226
139,YTHDC1,226
414,YTHDC1,226
457,YTHDC1,226
273,YTHDC1,226
261,YTHDC1,226
187,YTHDC1,226
99,YTHDC1,226
270,YTHDC1,226
280,YTHDC1,226
179,YTHDC1,226
235,YTHDC1,226
228,YTHDC1,226
154,YTHDC1,226
145,YTHDC1,226
66,YTHDC1,226
217,YTHDC1,226
11,YTHDC1,226
336,YTHDC1,226
237,YTHDC1,226
2,YTHDC1,226
47,YTHDC1,226
81,YTHDC1,226
321,YTHDC1,226
169,YTHDC1,226
449,YTHDC1,226
252,YTHDC1,226
153,YTHDC1,226
132,YTHDC1,226
405,YTHDC1,226
370,YTHDC1,226
187,YTHDC1,226
454,YTHDC1,226
316,YTHDC1,226
152,YTHDC1,226
345,YTHDC1,226
156,YTHDC1,226
273,YTHDC1,226
285,YTHDC1,226
7,YTHDC1,226
132,YTHDC1,226
73,YTHDC1,226
404,YTHDC1,226
237,YTHDC1,226
311,YTHDC1,226
265,YTHDC1,226
224,YTHDC1,226
139,YTHDC1,226
182,YTHDC1,226
70,YTHDC1,226
128,YTHDC1,226
125,YTHDC1,226
295,YTHDC1,226
196,YTHDC1,226
364,YTHDC1,226
360,YTHDC1,226
258,YTHDC1,226
304,YTHDC1,226
462,YTHDC1,226
450,YTHDC1,226
284,YTHDC1,226
327,YTHDC1,226
430,YTHDC1,226
232,YTHDC1,226
190,YTHDC1,226
384,YTHDC1,226
355,YTHDC1,226
257,YTHDC1,226
181,YTHDC1,226
385,YTHDC1,226
373,YTHDC1,226
419,YTHDC1,226
253,YTHDC1,226
401,YTHDC1,226
336,YTHDC1,226
235,YTHDC1,226
466,YTHDC1,226
90,YTHDC1,226
286,YTHDC1,226
130,YTHDC1,226
64,YTHDC1,226
74,YTHDC1,226
289,YTHDC1,226
350,YTHDC1,226
395,YTHDC1,226
133,YTHDC1,226
330,YTHDC1,226
167,YTHDC1,226
218,YTHDC1,226
61,YTHDC1,226
250,YTHDC1,226
233,YTHDC1,226
204,YTHDC1,226
141,YTHDC1,226
299,YTHDC1,226
6,YTHDC1,226
135,YTHDC1,226
20,YTHDC1,226
164,YTHDC1,226
192,YTHDC1,226
332,YTHDC1,226
141,YTHDC1,226
399,YTHDC1,226
274,YTHDC1,226
251,YTHDC1,226
141,YTHDC1,226
12,YTHDC1,226
257,YTHDC1,226
90,YTHDC1,226
140,YTHDC1,226
288,YTHDC1,226
38,YTHDC1,226
311,YTHDC1,226
448,YTHDC1,226
247,YTHDC1,226
294,YTHDC1,226
297,YTHDC1,226
332,YTHDC1,226
281,YTHDC1,226
249,YTHDC1,226
212,YTHDC1,226
119,YTHDC1,226
281,YTHDC1,226
38,YTHDC1,226
355,YTHDC1,226
1,YTHDC1,226
271,YTHDC1,226
296,YTHDC1,226
116,YTHDC1,226
83,YTHDC1,226
379,YTHDC1,226
137,YTHDC1,226
350,YTHDC1,226
266,YTHDC1,226
434,YTHDC1,226
35,YTHDC1,226
129,YTHDC1,226
265,YTHDC1,226
362,YTHDC1,226
203,YTHDC1,226
312,YTHDC1,226
477,YTHDC1,226
312,YTHDC1,226
273,YTHDC1,226
127,YTHDC1,226
295,YTHDC1,226
157,YTHDC1,226
64,YTHDC1,226
455,YTHDC1,226
472,YTHDC1,226
358,YTHDC1,226
128,YTHDC1,226
328,YTHDC1,226
276,YTHDC1,226
163,YTHDC1,226
280,YTHDC1,226
312,YTHDC1,226
242,YTHDC1,226
82,YTHDC1,226
409,YTHDC1,226
242,YTHDC1,226
136,YTHDC1,226
306,YTHDC1,226
307,YTHDC1,226
271,YTHDC1,226
138,YTHDC1,226
3,YTHDC1,226
381,YTHDC1,226
244,YTHDC1,226
358,YTHDC1,226
306,YTHDC1,226
91,YTHDC1,226
176,YTHDC1,226
200,YTHDC1,226
92,YTHDC1,226
301,YTHDC1,226
121,YTHDC1,226
286,YTHDC1,226
276,YTHDC1,226
246,YTHDC1,226
235,YTHDC1,226
410,YTHDC1,226
50,YTHDC1,226
4,YTHDC1,226
253,YTHDC1,226
65,YTHDC1,226
197,YTHDC1,226
52,YTHDC1,226
265,YTHDC1,226
152,YTHDC1,226
256,YTHDC1,226
42,YTHDC1,226
133,YTHDC1,226
128,YTHDC1,226
69,YTHDC1,226
180,YTHDC1,226
210,YTHDC1,226
389,YTHDC1,226
185,YTHDC1,226
171,YTHDC1,226
203,YTHDC1,226
132,YTHDC1,226
425,YTHDC1,226
173,YTHDC1,226
255,YTHDC1,226
428,YTHDC1,226
323,YTHDC1,226
159,YTHDC1,226
161,YTHDC1,226
20,YTHDC1,226
129,YTHDC1,226
146,YTHDC1,226
273,YTHDC1,226
100,YTHDC1,226
251,YTHDC1,226
259,YTHDC1,226
228,YTHDC1,226
419,YTHDC1,226
306,YTHDC1,226
55,YTHDC1,226
404,YTHDC1,226
2,YTHDC1,226
428,YTHDC1,226
271,YTHDC1,226
149,YTHDC1,226
124,YTHDC1,226
75,YTHDC1,226
88,YTHDC1,226
107,YTHDC1,226
3,YTHDC1,226
185,YTHDC1,226
371,YTHDC1,226
305,YTHDC1,226
172,YTHDC1,226
362,YTHDC1,226
263,YTHDC1,226
332,YTHDC1,226
159,YTHDC1,226
230,YTHDC1,226
17,YTHDC1,226
255,YTHDC1,226
71,YTHDC1,226
308,YTHDC1,226
245,YTHDC1,226
382,YTHDC1,226
332,YTHDC1,226
233,YTHDC1,226
21,YTHDC1,226
276,YTHDC1,226
155,YTHDC1,226
23,YTHDC1,226
445,YTHDC1,226
188,YTHDC1,226
386,YTHDC1,226
432,YTHDC1,226
141,YTHDC1,226
36,YTHDC1,226
3,YTHDC1,226
366,YTHDC1,226
28,YTHDC1,226
186,YTHDC1,226
278,YTHDC1,226
146,YTHDC1,226
344,YTHDC1,226
429,YTHDC1,226
372,YTHDC1,226
246,YTHDC1,226
363,YTHDC1,226
253,YTHDC1,226
106,YTHDC1,226
361,YTHDC1,226
215,YTHDC1,226
168,YTHDC1,226
243,YTHDC1,226
35,YTHDC1,226
76,YTHDC1,226
276,YTHDC1,226
289,YTHDC1,226
108,YTHDC1,226
125,YTHDC1,226
87,YTHDC1,226
181,YTHDC1,226
312,YTHDC1,226
267,YTHDC1,226
383,YTHDC1,226
191,YTHDC1,226
352,YTHDC1,226
303,YTHDC1,226
157,YTHDC1,226
78,YTHDC1,226
316,YTHDC1,226
105,YTHDC1,226
118,YTHDC1,226
73,YTHDC1,226
300,YTHDC1,226
237,YTHDC1,226
191,YTHDC1,226
132,YTHDC1,226
50,YTHDC1,226
115,YTHDC1,226
45,YTHDC1,226
156,YTHDC1,226
328,YTHDC1,226
185,YTHDC1,226
86,YTHDC1,226
208,YTHDC1,226
210,YTHDC1,226
142,YTHDC1,226
215,YTHDC1,226
205,YTHDC1,226
97,YTHDC1,226
83,YTHDC1,226
116,YTHDC1,226
80,YTHDC1,226
473,YTHDC1,226
321,YTHDC1,226
0,YTHDC1,226
418,YTHDC1,226
148,YTHDC1,226
71,YTHDC1,226
312,YTHDC1,226
149,YTHDC1,226
249,YTHDC1,226
209,YTHDC1,226
117,YTHDC1,226
449,YTHDC1,226
31,YTHDC1,226
47,YTHDC1,226
265,YTHDC1,226
215,YTHDC1,226
214,YTHDC1,226
357,YTHDC1,226
266,YTHDC1,226
4,YTHDC1,226
239,YTHDC1,226
6,YTHDC1,226
65,YTHDC1,226
185,YTHDC1,226
4,YTHDC1,226
172,YTHDC1,226
76,YTHDC1,226
89,YTHDC1,226
341,YTHDC1,226
341,YTHDC1,226
5,YTHDC1,226
32,YTHDC1,226
152,YTHDC1,226
150,YTHDC1,226
19,YTHDC1,226
84,YTHDC1,226
93,YTHDC1,226
367,YTHDC1,226
67,YTHDC1,226
96,YTHDC1,226
51,YTHDC1,226
405,YTHDC1,226
283,YTHDC1,226
440,YTHDC1,226
35,YTHDC1,226
356,YTHDC1,226
267,YTHDC1,226
151,YTHDC1,226
236,YTHDC1,226
463,YTHDC1,226
195,YTHDC1,226
302,YTHDC1,226
294,YTHDC1,226
327,YTHDC1,226
6,YTHDC1,226
187,YTHDC1,226
108,YTHDC1,226
154,YTHDC1,226
188,YTHDC1,226
204,YTHDC1,226
254,YTHDC1,226
128,YTHDC1,226
352,YTHDC1,226
388,YTHDC1,226
2,YTHDC1,226
307,YTHDC1,226
78,YTHDC1,226
339,YTHDC1,226
156,YTHDC1,226
412,YTHDC1,226
70,YTHDC1,226
212,YTHDC1,226
370,YTHDC1,226
83,YTHDC1,226
254,YTHDC1,226
172,YTHDC1,226
382,YTHDC1,226
214,YTHDC1,226
129,YTHDC1,226
357,YTHDC1,226
401,YTHDC1,226
330,YTHDC1,226
164,YTHDC1,226
418,YTHDC1,226
217,YTHDF2,234
125,YTHDF2,234
405,YTHDF2,234
415,YTHDF2,234
173,YTHDF2,234
102,YTHDF2,234
424,YTHDF2,234
309,YTHDF2,234
316,YTHDF2,234
138,YTHDF2,234
43,YTHDF2,234
275,YTHDF2,234
218,YTHDF2,234
95,YTHDF2,234
134,YTHDF2,234
420,YTHDF2,234
292,YTHDF2,234
388,YTHDF2,234
436,YTHDF2,234
231,YTHDF2,234
61,YTHDF2,234
85,YTHDF2,234
135,YTHDF2,234
87,YTHDF2,234
430,YTHDF2,234
118,YTHDF2,234
401,YTHDF2,234
136,YTHDF2,234
346,YTHDF2,234
309,YTHDF2,234
30,YTHDF2,234
279,YTHDF2,234
464,YTHDF2,234
363,YTHDF2,234
84,YTHDF2,234
430,YTHDF2,234
130,YTHDF2,234
233,YTHDF2,234
370,YTHDF2,234
397,YTHDF2,234
94,YTHDF2,234
240,YTHDF2,234
458,YTHDF2,234
389,YTHDF2,234
167,YTHDF2,234
338,YTHDF2,234
390,YTHDF2,234
189,YTHDF2,234
85,YTHDF2,234
230,YTHDF2,234
132,YTHDF2,234
15,YTHDF2,234
157,YTHDF2,234
270,YTHDF2,234
405,YTHDF2,234
353,YTHDF2,234
2,YTHDF2,234
293,YTHDF2,234
435,YTHDF2,234
235,YTHDF2,234
101,YTHDF2,234
342,YTHDF2,234
91,YTHDF2,234
371,YTHDF2,234
218,YTHDF2,234
357,YTHDF2,234
109,YTHDF2,234
264,YTHDF2,234
219,YTHDF2,234
463,YTHDF2,234
317,YTHDF2,234
258,YTHDF2,234
268,YTHDF2,234
466,YTHDF2,234
30,YTHDF2,234
442,YTHDF2,234
52,YTHDF2,234
286,YTHDF2,234
294,YTHDF2,234
78,YTHDF2,234
145,YTHDF2,234
471,YTHDF2,234
418,YTHDF2,234
188,YTHDF2,234
171,YTHDF2,234
182,YTHDF2,234
77,YTHDF2,234
352,YTHDF2,234
279,YTHDF2,234
125,YTHDF2,234
269,YTHDF2,234
311,YTHDF2,234
371,YTHDF2,234
29,YTHDF2,234
181,YTHDF2,234
91,YTHDF2,234
117,YTHDF2,234
277,YTHDF2,234
391,YTHDF2,234
196,YTHDF2,234
114,YTHDF2,234
138,YTHDF2,234
17,YTHDF2,234
69,YTHDF2,234
147,YTHDF2,234
324,YTHDF2,234
120,YTHDF2,234
162,YTHDF2,234
183,YTHDF2,234
112,YTHDF2,234
247,YTHDF2,234
441,YTHDF2,234
352,YTHDF2,234
237,YTHDF2,234
288,YTHDF2,234
180,YTHDF2,234
368,YTHDF2,234
391,YTHDF2,234
374,YTHDF2,234
403,YTHDF2,234
175,YTHDF2,234
132,YTHDF2,234
240,YTHDF2,234
194,YTHDF2,234
232,YTHDF2,234
449,YTHDF2,234
177,YTHDF2,234
6,YTHDF2,234
129,YTHDF2,234
358,YTHDF2,234
117,YTHDF2,234
271,YTHDF2,234
332,YTHDF2,234
293,YTHDF2,234
401,YTHDF2,234
405,YTHDF2,234
223,YTHDF2,234
130,YTHDF2,234
88,YTHDF2,234
212,YTHDF2,234
332,YTHDF2,234
19,YTHDF2,234
141,YTHDF2,234
60,YTHDF2,234
353,YTHDF2,234
141,YTHDF2,234
240,YTHDF2,234
196,YTHDF2,234
128,YTHDF2,234
231,YTHDF2,234
134,YTHDF2,234
81,YTHDF2,234
12,YTHDF2,234
116,YTHDF2,234
41,YTHDF2,234
124,YTHDF2,234
58,YTHDF2,234
232,YTHDF2,234
136,YTHDF2,234
388,YTHDF2,234
23,YTHDF2,234
452,YTHDF2,234
338,YTHDF2,234
172,YTHDF2,234
428,YTHDF2,234
267,YTHDF2,234
285,YTHDF2,234
67,YTHDF2,234
161,YTHDF2,234
440,YTHDF2,234
381,YTHDF2,234
223,YTHDF2,234
315,YTHDF2,234
476,YTHDF2,234
11,YTHDF2,234
249,YTHDF2,234
178,YTHDF2,234
317,YTHDF2,234
209,YTHDF2,234
449,YTHDF2,234
236,YTHDF2,234
437,YTHDF2,234
273,YTHDF2,234
137,YTHDF2,234
225,YTHDF2,234
434,YTHDF2,234
